Type,SKU,Name,Parent,Regular Price,,Published,Stock,,Description,Weight,Length,Width,,,Images,Attribute 1 Name,Attribute 1 Value(s),Attribute 1 Visible,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value(s),Attribute 2 Visible,Attribute 2 Global,Attribute 3 Name,Attribute 3 Value(s),Attribute 3 Visible,Attribute 3 Global,Attribute 4 Name,Attribute 4 Value(s),Attribute 4 Visible,Attribute 4 Global,Attribute 5 Name,Attribute 5 Value(s),Attribute 5 Visible,Attribute 5 Global,Attribute 6 Name,Attribute 6 Value(s),Attribute 6 Visible,Attribute 6 Global
variation,E03876-RD.Y,Linear Studs - ,id:23823,345.00,,1,1,,"Journey through a lifetime with 14k diamond stud earrings. These timeless studs feature a delicate diamond, adding a touch of sparkle and elegance to any ensemble.",0.762,0.2,0.1,,,https://luvente.com/cdn/shop/files/e3442b99f20ba1661f234c686c7906181e9ec25b18a7211e1087002819f4ba77.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03883-RD.R,Petite Star Studs - ,id:23829,450.00,,1,1,,"Treat yourself or surprise a loved one with these petite star studs. Made in 14k solid white gold and set with brilliant diamonds, these earrings are a must-have for every jewelry collection.",0.635,0.5,0.1,,,https://luvente.com/cdn/shop/files/16a5b7044fd2bbfd96054f0c0e975aabe3a13ee299c0318ba81874aa552ec3ef.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03883-RD.W,Petite Star Studs - ,id:23829,450.00,,1,1,,"Treat yourself or surprise a loved one with these petite star studs. Made in 14k solid white gold and set with brilliant diamonds, these earrings are a must-have for every jewelry collection.",0.635,0.5,0.1,,,https://luvente.com/cdn/shop/files/bd9fdc6dbc3f37bd47588c79e810b97271c0bdd37b4150ebe61bf1279a9cf849.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03883-RD.Y,Petite Star Studs - ,id:23829,450.00,,1,1,,"Treat yourself or surprise a loved one with these petite star studs. Made in 14k solid white gold and set with brilliant diamonds, these earrings are a must-have for every jewelry collection.",0.635,0.5,0.1,,,https://luvente.com/cdn/shop/files/5f80dab26629a5769b36b11ba24c35901ae3b1be098b80dd31034f25ce765499_524dd51a-2899-41d7-a701-3584f288f5b3.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03913-RD.W,Legacy Floral Earrings - ,id:23836,400.00,,1,1,,"Legacy Floral Earrings are made with 14k gold, linked together by mini diamonds and an elegant floral pattern. Perfect for any occasion, these earrings are a great gift idea and make a lovely addition to any jewelry collection",0.635,0.6,45658,,,https://luvente.com/cdn/shop/files/975f5424eb8ec1a5f8bd9dee4b4a6dc1db49826551b711604010d0f000d6567a.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03913-RD.Y,Legacy Floral Earrings - ,id:23836,400.00,,1,1,,"Legacy Floral Earrings are made with 14k gold, linked together by mini diamonds and an elegant floral pattern. Perfect for any occasion, these earrings are a great gift idea and make a lovely addition to any jewelry collection",0.635,0.6,45658,,,https://luvente.com/cdn/shop/files/3ee28b6b99b5490a81bc4468500bcaccffeeaa36a24436cf9006f274918a920c_280e21c7-bd28-45be-9d8f-3069e8377a6f.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03915-RD.R,Lightning Studs - ,id:23842,330.00,,1,1,,You don’t have to deal with the chaos of tangled cords. Lightning Studs is a modern and sleek way to organize your power strip in a sophisticated way.,1.016,0.5,0.2,,,https://luvente.com/cdn/shop/files/883f891625c42b840e172c2d8a23e8d228f404601a1033d4bbaf7707dd147c8f.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03915-RD.W,Lightning Studs - ,id:23842,330.00,,1,1,,You don’t have to deal with the chaos of tangled cords. Lightning Studs is a modern and sleek way to organize your power strip in a sophisticated way.,1.016,0.5,0.2,,,https://luvente.com/cdn/shop/files/62714e9b99378acc7957c22d4c6ad747988620c36ce9a5816001487f6298dee6_d80c87c9-98d5-420c-8c3f-b035a289b1e3.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E03915-RD.Y,Lightning Studs - ,id:23842,330.00,,1,1,,You don’t have to deal with the chaos of tangled cords. Lightning Studs is a modern and sleek way to organize your power strip in a sophisticated way.,1.016,0.5,0.2,,,https://luvente.com/cdn/shop/files/b650e29389d5faf9614a552de1c949b03a2223e594200fdbf18aef52e38cac4a.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04066-EM.R,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/8500d8c05eb71431b004f0a0b36a40e6bc35898b1d147e71db9642dc34413c08.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04066-EM.W,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/4642dc959aa70e205f90fe257036046ab1cbe88b7068ea27c3b4b112fca934d6_de984a41-85f3-411e-bdb3-1722cba25b88.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04066-EM.Y,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/b3c4eeeead6a864d12d9810ccf576bd04fafa4b33241b86b4883e8be8e2adc69.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04066-RU.W,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/8bd82a7fdc9f9a1c810ad2c16ac2dbf91855a9218a9ffcbbca8d032601734837.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RU,1,1,Stone Category,Precious,1,1
variation,E04066-RU.Y,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/2d97e829740e4fac154479e2778a0b4afdfb48bad696b5f83d75b023ca322eba.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RU,1,1,Stone Category,Precious,1,1
variation,E04066-SA.W,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/fbc7731209486b411ee1c8f3f2e67002e0c2a4c8cc13003a9b7a0d3b0ebd699e.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,SA,1,1,Stone Category,Precious,1,1
variation,E04066-SA.Y,Snake Huggies - ,id:23849,660.00,,1,1,,"The perfect addition to your glamorous collection, our 14k Precious Earrings are nothing short of breathtaking. These earrings showcase the captivating design of Snake Huggies, which is characterized by its serpentine shape and brilliant finish. The intricate craftsmanship of these earrings is evident in every detail, from the snake's textured scales to its elegant curves that hug your ear. Made from 14k gold, these earrings exude luxury and class with their timeless design that will elevate your look for years to come.",1.27,0.4,0.3,,,https://luvente.com/cdn/shop/files/18df4385e8b57b460aaa4ac1fed426d1f068be7ccd4e1d5ee96b20b004331433.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,SA,1,1,Stone Category,Precious,1,1
variation,E04203-RD.W,Hamsa Studs - ,id:23860,380.00,,1,1,,"These Hamsa Studs feature round 14k-gold posts and a diamond-cut hamsa hand charm. The polished posts and substantial weight ensure a comfortable fit, plus excellent durability.",0.635,0.4,0.1,,,https://luvente.com/cdn/shop/files/f623d4992295e4ee32853030e435aa13462790222707cd967f31b9fb03002302_cb8b7ed6-6587-45fc-91b5-8d8ff5b6715d.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04203-RD.Y,Hamsa Studs - ,id:23860,380.00,,1,1,,"These Hamsa Studs feature round 14k-gold posts and a diamond-cut hamsa hand charm. The polished posts and substantial weight ensure a comfortable fit, plus excellent durability.",0.635,0.4,0.1,,,https://luvente.com/cdn/shop/files/8f0234d29702456d1fe95edcfb4769f2928846e6b450641d905331a341b4c975.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04544-RD.R,Butterfly Diamond Studs - ,id:23864,1 210.00,,1,1,,"Class and elegance come together in these diamond drop earrings. Featuring marquise diamonds, these earrings are perfectly suited for any event or occasion.",1.27,45658,0.2,,,https://luvente.com/cdn/shop/files/cb19e359bf36fc899ac4e61e09af13d6937378f08ae88aa7f9d635caedf791fd.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04544-RD.W,Butterfly Diamond Studs - ,id:23864,1 210.00,,1,1,,"Class and elegance come together in these diamond drop earrings. Featuring marquise diamonds, these earrings are perfectly suited for any event or occasion.",1.27,45658,0.2,,,https://luvente.com/cdn/shop/files/4b22511fb072efb5b07e4f118050b0fabec6becd092644b83f43f4dc3cc58210_8db4af04-7e08-4439-96b1-775e57916199.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04544-RD.Y,Butterfly Diamond Studs - ,id:23864,1 210.00,,1,1,,"Class and elegance come together in these diamond drop earrings. Featuring marquise diamonds, these earrings are perfectly suited for any event or occasion.",1.27,45658,0.2,,,https://luvente.com/cdn/shop/files/824019467197cef3703609e8054204d1c1fae5742dabcedfc94f616f5759f566.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04722-RD.W,Crescent Dangle - ,id:23871,950.00,,1,1,,"Add some dazzle to your dainty necklace with the Crescent Dangle. This 14k white gold diamond shaped pendant features a single prong setting, giving it a sleek and contemporary look.",2.54,1,0.2,,,https://luvente.com/cdn/shop/files/925172db62280d82e95e5d5696a331cfbad32937fbce2d2aad64097c9568e6ae_7c7fdb01-23e0-4ba3-af3e-d2b6db8db161.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04722-RD.Y,Crescent Dangle - ,id:23871,950.00,,1,1,,"Add some dazzle to your dainty necklace with the Crescent Dangle. This 14k white gold diamond shaped pendant features a single prong setting, giving it a sleek and contemporary look.",2.54,1,0.2,,,https://luvente.com/cdn/shop/files/2a080a5bc7d5b5f14e36eec05784acdf7af6fab44bb8730b6c8a848b8c14d866.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04740-EM.W,Leaves Pave and Precious Studs - ,id:23877,1 275.00,,1,1,,"Make a statement of elegance with our 14k Precious Earrings, designed to impress. The intricate leaves pave design sparkles with every movement of your head, drawing attention to your natural beauty. These precious studs are perfect for any occasion, making a lasting impression with their undeniable charm and sophistication.",0.508,45658,0.04,,,https://luvente.com/cdn/shop/files/2fcb36553e0925c98db73b6e315362cd5aef64e4fd37375c4ff1b8a3a41bb746.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04740-EM.Y,Leaves Pave and Precious Studs - ,id:23877,1 275.00,,1,1,,"Make a statement of elegance with our 14k Precious Earrings, designed to impress. The intricate leaves pave design sparkles with every movement of your head, drawing attention to your natural beauty. These precious studs are perfect for any occasion, making a lasting impression with their undeniable charm and sophistication.",0.508,45658,0.04,,,https://luvente.com/cdn/shop/files/abab351db45f10c01b88dc8667f392d644e84f488d19b8ba8273e2405a11af13.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04740-RU.W,Leaves Pave and Precious Studs - ,id:23877,1 275.00,,1,1,,"Make a statement of elegance with our 14k Precious Earrings, designed to impress. The intricate leaves pave design sparkles with every movement of your head, drawing attention to your natural beauty. These precious studs are perfect for any occasion, making a lasting impression with their undeniable charm and sophistication.",0.508,45658,0.04,,,https://luvente.com/cdn/shop/files/79ed080fef9393f8a51eb9ac21ff56d36258dacc8f0e6d09f0d351c90bb5c708.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RU,1,1,Stone Category,Precious,1,1
variation,E04740-RU.Y,Leaves Pave and Precious Studs - ,id:23877,1 275.00,,1,1,,"Make a statement of elegance with our 14k Precious Earrings, designed to impress. The intricate leaves pave design sparkles with every movement of your head, drawing attention to your natural beauty. These precious studs are perfect for any occasion, making a lasting impression with their undeniable charm and sophistication.",0.508,45658,0.04,,,https://luvente.com/cdn/shop/files/a0915578e217bfb5a1c8cbffeb9dfb402abea0ebaa5e90d108c8b96668379417.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RU,1,1,Stone Category,Precious,1,1
variation,E04740-SA.W,Leaves Pave and Precious Studs - ,id:23877,1 275.00,,1,1,,"Make a statement of elegance with our 14k Precious Earrings, designed to impress. The intricate leaves pave design sparkles with every movement of your head, drawing attention to your natural beauty. These precious studs are perfect for any occasion, making a lasting impression with their undeniable charm and sophistication.",0.508,45658,0.04,,,https://luvente.com/cdn/shop/files/11b855443d8457061bf944ef1a5630dc14a471d08d6aedd7068384686ee84a1a_5e6932d0-f7fe-4c1a-a544-74be358d6d0a.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,SA,1,1,Stone Category,Precious,1,1
variation,E04923-RD-W,The Sun Earrings - ,id:23886,1 450.00,,1,1,,"A romantic take on the sun, these earrings are a classic. With diamonds set in 14k gold, they will prompt compliments from everyone who sees them",2.54,45839,0.2,,,https://luvente.com/cdn/shop/files/e42c5f1707ae843019a6f896af6e4e3161649f8cca614870b2ff847072e3e32e_9695a31a-d924-46d5-ace3-2bc1adf03ae0.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04923-RD-Y,The Sun Earrings - ,id:23886,1 450.00,,1,1,,"A romantic take on the sun, these earrings are a classic. With diamonds set in 14k gold, they will prompt compliments from everyone who sees them",2.54,45839,0.2,,,https://luvente.com/cdn/shop/files/08685869ceb2dc69d2d5f9ca4312601d2e9e62511a69f4c7509cc3f2f919bdd3_4104fac7-3800-4ead-839f-8988b21b0869.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,E04982-EM.W,Round Graduated Huggies - ,id:23892,750.00,,1,1,,"Add a touch of luxury to your look with these stunning 14k round pave huggie earrings. The intricate craftsmanship of these earrings showcases the undeniable talent of our skilled artisans, who have created a pair of earrings that exudes sophistication and class. The brilliant diamonds set in 14k gold huggies offer a dazzling effect that will leave you feeling glamorous and refined. Perfect for a special occasion or to add some sparkle to your day, these earrings will quickly become your go-to jewelry.",1.016,0.8,0.3,,,https://luvente.com/cdn/shop/files/6f31f5183a64309b1f4e6cfc525529e465fb7d78fc4614cfcee1916badc40060.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04982-EM.Y,Round Graduated Huggies - ,id:23892,750.00,,1,1,,"Add a touch of luxury to your look with these stunning 14k round pave huggie earrings. The intricate craftsmanship of these earrings showcases the undeniable talent of our skilled artisans, who have created a pair of earrings that exudes sophistication and class. The brilliant diamonds set in 14k gold huggies offer a dazzling effect that will leave you feeling glamorous and refined. Perfect for a special occasion or to add some sparkle to your day, these earrings will quickly become your go-to jewelry.",1.016,0.8,0.3,,,https://luvente.com/cdn/shop/files/553ff3e2d47fc64c4bad30416c41dbbb52e372535cd3c6a8770608cd194f7d37.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,E04982-RD.W,Round Graduated Huggies - ,id:23892,850.00,,1,1,,"Add a touch of luxury to your look with these stunning 14k round pave huggie earrings. The intricate craftsmanship of these earrings showcases the undeniable talent of our skilled artisans, who have created a pair of earrings that exudes sophistication and class. The brilliant diamonds set in 14k gold huggies offer a dazzling effect that will leave you feeling glamorous and refined. Perfect for a special occasion or to add some sparkle to your day, these earrings will quickly become your go-to jewelry.",1.016,0.8,0.3,,,https://luvente.com/cdn/shop/files/19b6697e379d633164f1570ed21db6e6de1369984ccdd4eababef7bdf3d13eca.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
